issue_date,year,month_number,permit_date,job_category,address,legal_description,neighbourhood,neighbourhood_numberr,job_description,building_type,work_type,floor_area,construction_value,zoning,units_added,latitude,longitude,location,count,house_number
2017-10-04T00:00:00.000,2017,10,2017-10-04T00:00:00.000,Commercial Final,16403 - 132 AVENUE NW,Plan 3443TR Blk 4 Lot 6,MISTATIM INDUSTRIAL,4320,"To construct interior and exterior alterations to a General Industrial Use building. (Alberta Green Biotech, Medical Marijuana Production Facility)",Animal and Plant Services (410),(03) Interior Alterations,34960,9800000,IM,0,53.59159781974271,-113.60596171470651,,1,
2017-09-28T00:00:00.000,2017,9,2017-09-28T00:00:00.000,Commercial Final,11254 - 82 STREET NW,Plan 2021647 Blk 9 Lot 6,CROMDALE,1070,"To construct interior alterations to an existing building for Galaxy Medical Clinc and Pharmacy. Scope of work is for 1 barrier-free washroom, 1 washroom, partitions and millwork.",Office Buildings (520),(03) Interior Alterations,3100,223000,"CB1, CN",0,,,,1,
2017-09-27T00:00:00.000,2017,9,2017-09-27T00:00:00.000,Commercial Final,3844 - 53 AVENUE NW,Plan 0628377 Blk 20 Lot 4,PYLYPOW INDUSTRIAL,6590,"To construct interior alterations to install a racking system  ""Sinclair Dental"".","Storage Buildings, Warehouses (460)",(03) Interior Alterations,628,15000,IM,0,53.49117229858584,-113.4005005271994,,1,
2017-09-27T00:00:00.000,2017,9,2017-09-27T00:00:00.000,Commercial Final,"173, 3210 - 118 AVENUE NW",Plan 8820078 Blk 12 Lot 3,ABBOTTSFIELD,2010,"To construct an interior alterations to an existing retail space for a pharmacy. Sobey's Pharmacy (Suite 173, Southwest corner of the former Safeway Store)","Malls, Office/Retail (512)",(03) Interior Alterations,1884,87900,"RA8, CSC, MU",0,,,,1,
2017-09-26T00:00:00.000,2017,9,2017-09-26T00:00:00.000,Commercial Final,10240 - KINGSWAY NW,Plan 1619KS Blk 2 Lot 313,CENTRAL MCDOUGALL,1030,To construct interior alterations to an Extended Medical Treatment facility (Interior alterations of existing Tim Hortons kiosk in food court).,Restaurants and Bars (540),(03) Interior Alterations,220.47,250000,US,0,,,,1,
2017-09-21T00:00:00.000,2017,9,2017-09-21T00:00:00.000,Commercial Final,"101, 3514 - ALLAN DRIVE SW",Plan 1524442 Blk 6 Lot 4,AMBLESIDE,5505,To construct interior alterations to an existing retail space for Icare Pharmacy-Unit. Scope of work includes 1 barrier-free washroom.,Retail and Shops (510),(03) Interior Alterations,1033,29700,DC1,0,53.42895595223701,-113.59083586150972,,1,
2017-09-19T00:00:00.000,2017,9,2017-09-19T00:00:00.000,Commercial Final,16503 - 95 STREET NW,Plan 9923660 Blk 112 Lot 2,EAUX CLAIRES,2241,To construct an addition to an Extended Medical Treatment Services / Boarding and Lodging facility for Senior Citizens [24 bed addition (204 total) and lounge area addition]; Extendicare Eaux Claires Village.,"Day Cares, Nursing Homes (650)",(02) Addition,,2340000,"DC2, DC2",0,53.62702503284187,-113.48590876383682,,1,
2017-09-19T00:00:00.000,2017,9,2017-09-19T00:00:00.000,Commercial Final,3013 - 66 STREET NW,Plan 8220154 Blk 5 Lots 1-2,TAWA,6720,"To construct interior alterations to a general retail, ""Pharmasave"" Tawa Centre"". removing a wall and offices in the clinic area to expand the pharmacy retail area.",Retail and Shops (510),(03) Interior Alterations,670,12000,DC2,0,53.461672084717335,-113.43301978773039,,1,
2017-09-19T00:00:00.000,2017,9,2017-09-19T00:00:00.000,Commercial Final,11421 - 40 AVENUE NW,Plan 3614NY Blk 63 Lot 24A,GREENFIELD,5220,To change the use from retail to health service (Group E to D) and construct interior alterations - Petrolia Dental.,Office Buildings (520),(03) Interior Alterations,1610,150000,CG,0,,,,1,
2017-09-15T00:00:00.000,2017,9,2017-09-15T00:00:00.000,Commercial Final,"201, 11810 - 124 STREET NW",Plan RN64 Blk 4 Lot 2,PRINCE CHARLES,3350,To construct interior alterations to an existing (D) occupancy shell space.  2nd floor Dental Service,Manufacturing Buildings (430),(03) Interior Alterations,3279.1,120000,MU,0,53.57066474144521,-113.53643689013897,,1,
2017-09-13T00:00:00.000,2017,9,2017-09-13T00:00:00.000,Commercial Final,"2573, 8882 - 170 STREET NW",Plan 8421891 Blk 28 Lot 5,SUMMERLEA,4520,To construct interior alterations in an existing shopping mall CRU space for INFINITY DENTAL.  Unit 2573 at West Edmonton Mall,Office Buildings (520),(03) Interior Alterations,1617,50000,"DC2, DC",0,53.522713555201165,-113.62494764625916,,1,
2017-08-31T00:00:00.000,2017,8,2017-08-31T00:00:00.000,Commercial Final,"402, 7609 - 109 STREET NW","Condo Common Area (Plan 1720082,1423850)",QUEEN ALEXANDRA,5330,"To construct interior & exterior alterations to United Health Centres (""Alberta Dental Association and College"").",Office Buildings (520),(03) Interior Alterations,12405,512964,MU,0,53.512612758212185,-113.51150911137242,,1,
2017-08-30T00:00:00.000,2017,8,2017-08-30T00:00:00.000,Commercial Final,"200, 12220 - STONY PLAIN ROAD NW",Plan 7721247 Blk 9 Lot 14,WESTMOUNT,3440,"To construct interior alterations in the McLennan Ross Building (""Dr. Roberta Grynoch Clinic""; Unit 200).",Office Buildings (520),(03) Interior Alterations,1796.48,165000,MU,0,53.54700197723729,-113.53361787554933,,1,
2017-08-29T00:00:00.000,2017,8,2017-08-29T00:00:00.000,Commercial Final,1756 - 34 AVENUE NW,Plan 1125688 Blk 62 Lot 2B,WILD ROSE,6790,To construct interior alterations to an existing medical clinic and pharmacy.,Office Buildings (520),(03) Interior Alterations,2504,6000,CN,0,53.468013233629584,-113.37065119380625,,1,
2017-08-28T00:00:00.000,2017,8,2017-08-28T00:00:00.000,Commercial Final,2451 - 17 STREET NW,Plan 1425070 Blk 8 Lot 78,TAMARACK,6443,To construct an interior fit up (Dental Clinic) in an existing shell building.  First tenant,Office Buildings (520),(03) Interior Alterations,2183,350000,CG,0,53.45677527295122,-113.367375775548,,1,
2017-08-23T00:00:00.000,2017,8,2017-08-23T00:00:00.000,Commercial Final,9662 - 107A AVENUE NW,Plan ND Blk 26 Lots 25-27,MCCAULEY,1140,To construct interior alterations to Chinatown iPharmacy. Scope of work is to open up three openings in an existing loadbearing wall.,Retail and Shops (510),(03) Interior Alterations,4400,20700,MU,0,53.553088382377055,-113.48953019359367,,1,
2017-08-23T00:00:00.000,2017,8,2017-08-23T00:00:00.000,Commercial Final,"106, 10430 - 61 AVENUE NW",Plan 4976KS Blk 40 Lot 2,ALLENDALE,5010,"To construct original tenant fit-up to a tenancy at Allendale Medical Building (""Capital City Audiology & Hearing Centre"").",Office Buildings (520),(03) Interior Alterations,1054,95000,CG,0,53.49862827252241,-113.49950807483255,,1,
2017-08-22T00:00:00.000,2017,8,2017-08-22T00:00:00.000,Commercial Final,"903, 8215 - 112 STREET NW",Plan 5384RS Blk 158 Lot 1A,GARNEAU,5200,"To construct interior alterations to an existing medical office, tenant fit up for a new medical office. (Caroline Jeffery ENT)",Office Buildings (520),(03) Interior Alterations,1393,139300,DC2,0,53.51860391214073,-113.52021095968786,,1,
2017-08-16T00:00:00.000,2017,8,2017-08-16T00:00:00.000,Commercial Final,10712 - 82 AVENUE NW,Condo Common Area (Plan 9624473),GARNEAU,5200,To construct interior alterations in an existing dental office floor space.  Expanding into adjacent CRU space.  Dental Choice - Whyte Ave.,Office Buildings (520),(03) Interior Alterations,2610,140000,DC1,0,53.51840231326766,-113.50662331165205,,1,
2017-08-14T00:00:00.000,2017,8,2017-08-14T00:00:00.000,Commercial Final,6279 - ANDREWS LOOP SW,Condo Common Area (Plan 1623758),AMBLESIDE,5505,To construct interior alterations to a shell CRU to fit up a chiropractic clinic.,Office Buildings (520),(03) Interior Alterations,940,68000,DC,0,53.426694466273275,-113.58972968298244,,1,
2017-08-11T00:00:00.000,2017,8,2017-08-11T00:00:00.000,Commercial Final,"103A, 11910 - 111 AVENUE NW",Plan 9122204 Blk 191 Lot 1A,PRINCE RUPERT,1170,"To construct interior alterations at MIRA Health Centre (""Lung Lab Services"").",Office Buildings (520),(03) Interior Alterations,330,16700,DC2,0,53.559838642986406,-113.528122942416,,1,
